comment,score
我订单是160g*50袋，收到货就一袋，不知道撒情况。,5
小袋装的正合适个人领用！,5
这个牌子的洗衣粉没听过，但是用起来还可以。,5
好好,5
此用户未填写评价内容,5
好洗，香味好闻，可以,5
给店里买的，小包装用着方便,5
买了好多次了，一大袋50小袋,5
很好很好很好很不错值得购买,5
公司用，仓库说质量还可以的,5
好,5
开票非常，京东自营哈哈哈哈哈好,5
长期购买，小袋方便使用。清洁干净,5
很好，货比三家，最终决定买，确实很实用！,5
我是你的特别关心的时候，，,5
品质保证，京东值得信赖！,5
85元说好的五十袋，只收到一袋160g的洗衣粉，这是坑蒙拐骗吧,1
单位一直都在买这款，都说用起来效果好,5
该产品用的也是京东快递，昨天的订单今天到，非常的棒，好大一袋，用后再补评， 在此要给客服一个赞，因为下单时赠品我忘记确认了，后来跟客服沟通后补发了，今天赠品收到了，在此感谢一下客服,5
物超所值,5
确实挺好用的，快递的速度也非常快！服务态度又好，相信京东自营,5
昨天下午下的订单，今天下午就收到货了，和网上图片一样的，希望价格低，质量好，还没有使用呢，有时间的话，试试吧。?,5
第一次从京东上发货有少发的，不过还好拿马上补发了，给公司买的，东西还是物美价廉吧。,5
一大袋，独立小包装，方便出行时使用！,5
此用户未填写评价内容,5
很好用！小袋装方便！去除污渍很快，香味清新！喜欢！,5
这四个商品最大的亮点就是包装特别小。用这个包装就不会产生浪费，基本上一袋儿的话，搞卫生的话正好用完，不会说用不完，开着口放在那儿容易变潮，或者说是进水，这样话，一整袋洗衣粉就都坏了。这个小包装也特别便于携带和存放，小小的一袋，用起来特别方便。,5
选了好几个牌子，最后选择了它用了很好！！洗衣服好香！！下次再来！！,5
不错的  爸爸非常的喜欢！,5
发货快，包装好！价格优！,5
挺好用的,5
可以,5
可以,5
不错,5
质量可以，不知道用着怎么样，用后在来追,5
给单位买的还没用,5
很好，性价比高。,5
性价比很高！就是不包运费 以后要是包运费了吧更好,5
不用出门就送货上门，快递哥态度非常好。10086个赞。,5
用礼品活动的，挺好的,5
包装不错，很期待下部使用效果,5
京东物流就是给力，一点也没有被6.18影响，而且快递小哥也很好??，贴心服务??,5
第一次差评，送货速度太慢，而且破损了…???,3
可以可以可以,5
一直在京东买，不错很实用,5
小袋很适合宾馆酒店，用着方便实惠,5
物美价廉，东西非常好用，你值得拥有,5
不错,5
不错,5
京东购物质量有保障，送货速度快，售后服务好，安全放心。,5
此用户未填写评价内容,5
挺好试的,5
东东质量很好，送货很及时,5
京东自营，品质有保证，后续有需要会继续购买,5
传化 花香亮丽洗衣粉160g小包装 适用棉、麻和化纤等织物 机洗手洗都适用 160g,5
物流快，保真,5
第一次买，看看效果再追加评论。,5
京东就是方便快捷,5
支持有情怀的人,5
挺快哈，,5
物流很快,5
这是凑单买的，好多好实惠。,5
京东速度快点买东西还是挺方便的尼子泳装写真曝光,5
为单位买的劳保用品质量真的不错。*^_^*点个赞。,5
好不容易找到能开票，又便宜的洗衣粉了,5
各种东西买了很多价廉物美，到货速度好快点?,5
办公室使用，挺好的，还会买,5
这次的仓库发货发对了，上次因为发错货，这次收货之前还挺担心，这一大袋里面的50小包比较小，发劳保用品的,5
不错的东西，价格实惠，物流快！,5
第一次为公司购买，看看效果再说吧。,5
不错不错不错,5
质量不错,5
备了好多货，都是给公司采购的。快递小哥辛苦了，下雨天也依旧风雨无阻的给我们送货。十分感谢！???,5
一直信赖，非常不错，一直用的这个牌子?价格也非常不错,5
小袋的，用起来方便，不打开的话不会受潮结块。适合单身人士，味道香香的也不错,5
严重差评，发回来两小袋什么意思。,1
还是差评，上次发两袋就算了，补发的这是什么啊，打发收破烂的么，里面还有可多都是已经烂的！！,5
东西不错，一直京东，非常满意的购物，好评好评，一如既往的支持,5
东西不错，一直京东，非常满意的购物，好评好评，一如既往的支持,5
京东物流就是给了，购买放心又价格便宜。,5
小袋拿着方便,5
一直京东买的，方便，懒人的首选,5
好评,5
东西很好,5
综合来看！洗衣粉总体，因为是给公司买的，价格上还是过高！,5
综合来看！洗衣粉总体，因为是给公司买不错的！不考虑价钱！,5
比雕牌洗衣粉贵十多块钱，但比雕牌洗衣粉味重很多！,5
每个月都会买几大袋给公司用，倒在地板上洗地，洗衣粉味特别大，有点呛人。,5
一大袋洗衣粉，很实惠，里面小袋包装很方便,5
一次性买了100多包，使用之后才来评价的 洗衣粉带香味，洗衣粉放凉水里立马就溶开了，洗的衣服也很干净并且留有淡淡的香味 完美的一次购物,5
很好的洗衣粉，朋友介绍的，还会再来,5
专门买了小包装的试试，洗衣服确实不伤手，洗的挺干净，非常不错?,5
非常棒的空调，非常棒的服务，快递员也很棒，多快好省，京东购物很棒哦，会再次购买，非常棒的空调，非常棒的服务，快递员也很棒，多快好省，京东购物很棒哦，会再次购买，加油！,5
好香好香，而且还很好用，下次要买的更多些，快递小哥也很给力,5
一直相信京东，基本上没让你失望过。单位上使用，非常好在独立包装，也不会担心，用不完怎么收纳。,5
东西不错，值得购买，送货速度超快，非常方便，以后都不用去超市里，直接京东。,5
东西很好，很便宜，搞活动用的，很实惠。,5
价格很优惠，服务也很好，东西不错，哈哈.........质量很好，希望更多的朋友信赖．,5
物美价廉，公司劳保，正在等待发票,5
物美价廉，商家的服务非常好。,5
帮别人买的，听说味道好闻洗衣服也很干净，价格实惠！,5
不错，方便好用，味道也很香，下次还买它,5
特别好！有一包漏了！味道还好闻,5
东西很好 物流也挺快的 下次还买,5
买做单位劳保用品，非常适用。下次还想买。,5
很满意的一次购物，发货快，东西好，老板热情接待，有需要还会再来,5
快递很快，?甩坏了，缺三代洗衣服！,5
一直在这家店购买，很实惠，洗衣服也比较好用,5
衣服分很好用 比之前家里用的好用多了 用完了以后会继续回购的,5
一直很满意，发货快，质量好，尤其是送货的小兄弟，服务很赞,5
好评，洗衣粉非常好用，洗的干净,5
好，非常不错,5
洗衣粉很香，破了一袋，其余都很好，满意,5
这款挺好用的，香香的，很满意，下次再来,5
第一次购买，很好用，清洗彻夜，价格合理。,5
品质很好发货很快，谢谢老板送的礼品，以后会多关注,5
东西是正品行货，很不错！家人很喜欢，下次还会继续够买！,5
公司采购，一个保洁一包很方便，发货及时，好评,5
包装很好，每一包都没有泄漏，物流也很不错。,5
洗衣服用，效果很好，性价比高,5
特别好的一款洗衣粉，服务也特别好,5
公司用于拖地，洗手，超值。,5
质量很好，送货速度快，很多东西都是京东购买,5
谢谢，价廉物美。收到货物挺满意，祝愿老板生意越来越好。,5
相当的不错，用于洗地板,5
宝贝收到了，非常喜欢，质量很好。,5
好东西，包装很好，下次还要买。,5
很好，物流很快，小袋包装，可能物流原因有部分泄露！,5
物有所值，很好用，味道很香，,5
特别好特别好特别棒。。。。。。。,5
好好，便宜实惠绝不坑人放心货实在不行的时候就选他,5
很好，又便宜又好，值得购买，棒棒哒！,5
活动的时候买的，性价比很不错。,5
好评，快用完了才来评的，洗得很干净。,5
非常好，便宜实惠，，，，，，，，，，，，，，，,5
这次物流快很多，赶得急,5
备用的   送货很快,5
洗衣粉 很便宜  用起来方便 小包装不会撒的到处都是,5
很好用的洗衣粉。。。。。。。。。。。。,5
物美价廉，非常满意。,5
值得信赖的好产品，送货速度很赞！！！,5
物流很快，东西还不错,5
凑合用吧，物超所值了,5
方便快捷，价廉物美！,5
很好用的产品，值得购买,5
很实惠，收到货很开心！,5
还是很满意的，比较划算,5
物流师傅服务态度很好,5
小包装的洗衣粉用起来方便，不占地，洗得很干净，包装图案也好看，价格实在，买了20包其中有1包漏了,5
用了这么长时间了，洗衣粉太好了，小包装好用又实惠。用完了继续购买的。,5
到货比较快，包装完好无损，外观图案美观大方，日期比较新鲜，价格优惠，试试看看！,5
不错，挺好的，这么便宜能买到洗衣粉洗衣液真的是赚到了。,5
洗衣粉的质量挺好的，衣服洗的干净，又清香，价格又不贵，以后就买你家的了！,5
到货比较快，包装完好无损，日期可以，价格优惠，洗衣服方便好用！,5
给客户赠送的小礼品，价格实惠！实用！,5
香香的，挺好使，要不是放假我还要多买几袋。,5
给单位买的，买了N多次N多包，比较适合单位使用，小包装，浪费少。用完还买,5
质量挺好的，没有太多香精的味道，用的时候泡沫挺多的，值得购买。,5
使用了一下，效果还可以，今天又下单10袋儿,5
多买的可以**，还好用，洗的干净，还有清香的味道！,5
好用，又便宜，小袋包装，方便携带，做为礼品赠送也是不错的选择,5
还好，适用于每次少量的使用，比如企业用于工人洗洁双手。买了168袋，用用看，好再买。,5
这洗衣粉我是用在宾馆里。有香味，洗穿单还可以。,5
超实惠，1元钱一包，小袋的刚好，没吃公司做卫生一次用一包刚好！好评！,5
很早就喜欢这款洗衣粉，有运费就觉得贵，幸好给了一个**券，所以赶紧买了！应该不错。,5
到货比较快，包装完好，外包装漂亮美观，价格优惠，方便实用，效果不错！,5
给单位买的，这已经是第N次购买了，没啥好说的，就是图个便宜，质量也还可以,5
一直都在用，包装小，便于携带。,5
挺可爱的，看着起来十分精致，味儿挺香啊，还不错,5
这个洗衣粉很实惠，很好用，美中不足的就是没有开发票。。。,5
真是好东西  以前老是用这个  后来用洗衣液 这个实惠好东西,5
收到，经济又实惠，一下子买了30包！,5
给单位买的劳保用品，质量不错。,5
小包方便携带 味道淡淡清香味 不伤手 实惠,5
到货比较快，包装完好，日期新鲜，价格实惠，洗衣服效果好！,5
收到货的时候少了一袋，和客服说了下，又给补发了一袋，态度很好，洗衣粉也还可以，,5
質量不錯，物流挺快的，之後再評論，如果過关，一定再評价。,5
物流速度快 服务态度好,5
第二次购买了，价格实惠，效果也不错，而且这次比上一次物流快了许多。满意。,5
挺棒的   挺快   还算便宜   还没用   点个赞！！,5
好好用，便宜又实用，好东东。,5
去污能力强，物流速度快,5
去污能力强，物流速度快,5
一线品牌，质量稳定，售后有保障！,5
经济实惠的产品，一下拍了20包！够用很长时间了！,5
这洗衣粉买个几回了，还不错，就快递来的有点久,5
看到评价买的，还没有用，但是商家服务态度还好，值得信任，购买。,5
好好比超市便宜，下次再买。,5
不错，下回还会在来，就是发错地方了,5
还行，包装还是微大 。,5
发错图了。,5
还不错  洗出来的衣服味道也挺好闻，有需要还会再来,5
保洁用品还没有用，不知道怎么样！应该不错,5
小小的一袋，用起来方便，又便宜。店里用,5
产品质量不错，价格实惠，洗的干干净净,5
京东正品，可以的，味道不错,5
味道芬芳，价格实惠，送货速度较快,5
老用户了，质量没话说，价格也公道。,5
用起来是不错的还有特别的香味，,5
还不错，客户说质量还可以，相信京东的品质，以后直接在京东平台买东西,5
还可以吧，经常用又方便,5
对于餐饮用途的，最重要的是价格和质量，完全能接受，会继续购,5
比我想象的要好，值得信赖，也好用。,5
速度太慢        冼衣粉还不错,5
洗衣粉质量好，包装精美满意,5
实惠好用，小包装适合出差携带使用。,5
家用，不错，京东方便,5
还可以吧比预想的小了些。,5
这洗衣粉不错，客人都喜欢,5
第3此买，去污效果还可以！,5
可以，价格不贵，物流快。。,5
洗衣粉收到了，经济实用,5
不错，值得购买，下次再来,5
还不错 用了用 好用,5
效果可以。。。。。。。。。，，，。。,5
满意.派送员服务态度好,5
收到了，看着还不错！,5
还没有用，看着不错，好评吧!,5
好用，早知道就是应该多买点，,5
便宜，经济实惠，买了五十包，，，，，，,5
一线品牌，质量稳定，售后有保障！,5
刚刚收到，看着还行，2个包,5
挺好，作为工人福利挺合适。,5
还可以，只不过乍看看包装,5
送货时间长了点  价格实惠,5
还行，在市面上也能买到。,5
不错，还送了我一袋，好评,5
经济合算物美价值性价比高,5
买给住客用的，很方便,4
一线品牌，质量稳定，售后有保障！,5
买回来做赠品的不知道好不好用，但是很香,5
还可以一般般马马虎虎............,5
便宜便宜便宜便宜便宜便宜便宜便宜便宜便宜便宜便宜,5
"还没用,不知道怎么样!看看吧",5
还好吧，就是有点慢了,5
货收到了，好评！已经在昨天又下单购买了！！！,5
用着可以哦 我是常客,5
给单位员工发的劳保用品。,5
给单位员工发的劳保用品。,5
"公司采购首选京东，质量售后有保障，方便快捷，省时省力，太方便了！服务态度真好，发货很快。商品质量也相当不错，与卖家描述的完全一致，非常满意,真的很好，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",5
特好 经济实惠，白猫洗衣服洗得干净，好大一包，特别满意,5
买了很多次了一只很好用可惜这次没礼品下次一起hoho,5
洗衣服很好很划算，第N次购买了，公司一直用这个白猫威煌的洗衣粉,5
"一直在店家买洗衣粉,非常好用,去污力强,赞一个,下次再来光临哦",5
公司采购首选京东，价格实惠还能开发票，特别棒！,5
这款洗衣粉很好，手感也好，嗯，我每天都在用,5
一直上班太忙，都忘记评论了，给公司买的洗衣粉，质量不错，比超市便宜很多，还给开发票，下次再来光临哦，祝生意兴隆,5
买了很多次了 很划算 还有礼品 很满意,5
快递师傅很热情，京东送货也很快，价格也便宜，很不错，希望京东多点活动！,5
很不错，一般不评价，物流很给力。发票也随货一起到的,5
很好的，几袋洗衣粉也开了发票，非常好,5
宝贝已收到，用了非常好很喜欢，下次一定还来。,5
宝贝真心不错，买洗衣粉一直相信他们家，大品牌，值得信赖,5
京东的快递速度非常快，东西也很不错，下次会继续购买的。,5
很好用，经济实惠，非常好，公司常用，固定采购。,5
公司购买的，很实用，价格也很实惠，推荐购买,5
东西还不错，厂里用用挺合适的。物美价廉。,5
物流很给力，这次购物很愉快。用光后再购买。很不错哦！,5
非常满意！物流给力！性价比很高！给公司买的！好用！,5
一直用的白猫威煌的洗衣粉，第N次购买，非常满意,5
价格实惠，批量购买，比实体店便宜，送货也很快,5
很不错哦，公司的劳保，每个月都 会来买,5
多次购买，非常满意，价格实惠,5
质量很好，公司同事用着很好，快递师傅人很好，亲自帮忙送到仓库，搬货，给32赞。,5
很好用，效果很好，同事们喜欢。,5
非常满意非常满意，快递小哥服务很好,5
发票开得及时，经济实惠，很好！,5
物流给力，性价比很高，比超市便宜,5
帮单位采购的，很实惠，去污效果不错,5
多次购买，质量很不错，价格也很优惠，下次还会再来的,5
非常好用，以后还会光顾的！,5
非常喜欢 多谢，下次还来啊了我很喜欢,5
不错，老顾客了，一直在你家买的，很好的,5
很好用，价格实惠，质量又好，一切满意，下次再买。,5
买了很多次了，服务态度太好,5
性价比高,5
东西很好 以后还会购买 京东还是不错的  ！！！,5
很不错，以后继续购入,5
性价比超级高。不错不错。,5
蛮好的，买了好多次了，很好用,5
用作劳保用品发给工人使用，很实惠。,5
客服非常非常耐心，也非常亲切，赞！！,5
京东的快递速度非常快，东西也很不错，下次会继续购买的。,5
买了好多次了，很满意，不错,5
不错，送货很快，很实惠,5
价廉物美，质量好，值得购买,5
不错，质量很好，很给力,5
价格实惠，批量购买，比实体店便宜，送货也很快,5
非常满意，非常满意，快递小哥服务特别好,5
物廉价美，很满意的。,5
相当不错~~~~~~~,5
价廉物美，质量很好，值得回购！,5
一直购买，公司使用很好。推荐,5
非常满意，非常满意，快递小哥服务特别好,5
价廉物美，质量好，值得回购。,5
非常满意非常满意，快递小哥服务很好?,5
白猫老牌子从小用到大  便宜 好用 实在,5
老客户了金属吨包都洗的干干净净 雪白的,5
可以用券，算是比较便宜的，买了好几次了，还可以开增票,5
包装完好无损，质优价廉，送货及时！,5
哈哈哈哈哈，洗衣服干净,5
买来送人 不错 有点小,5
不错，送货及时，质量也不错，一直用它,5
味道清新，泡沫多，清洗洁净,5
洗衣粉比较小包，但是物流迅速，挺满意的,5
好评，白猫的产品清洁力一级棒,5
挺好的，发票和货一起送过来的，也不影响报销，以后还会买,5
挺好的，一直在京东买东西的，省力省心。,5
挺好，便宜，发票也有，还有赠品,5
公司日常劳保用用不错，发货也快，就是快递公司配送总会分批配送有点接受不来,5
不错，送货快，质量有保证，一直用它,5
应该10袋买，这样划算，老牌子不错,5
不错送货快质量有保证一直选它,5
公司日常保洁用的，还可以；不过这次的物流比上次慢了,5
挺好的，方便，实惠，还可以,5
作为劳保用品发发还是不错的，第二天就到货了，而且发票也一起过来的；,5
不错，发货快，质量也不错,5
单位劳保用品，性价比较高，质量还可以吧。,5
经济实惠，员工喜欢，香味好闻。,5
看着还可以，待公司员工使用反馈，发货快。,5
食堂清洗地板用，去污强，赞一个！,5
质量还可以，比超市便宜，性价比不错。,5
经济实惠，强效去污，着实干净。,5
东西好，快递也热情，挺好的。,5
客服服务够好 配送没到位 沟通之后 处理地不错,5
可以，便宜好用，还有增值税,5
质量不错，发货速度快，第二天就到了，,5
不错，还是挺好用的，送货也快,5
便宜实惠！京东值得信赖！赞?！,5
价格便宜，东西质量好，送货快,5
东西还可以，物流挺快的,5
买了很多次了，用着挺好,5
东西蛮好的好好好好好,5
使用起来效果不错，性价比可以,5
还可以，不错。。下次再买。,5
到货快 挺好用的 价格也不贵,5
不错，涨价了。。。。。。,5
东西不错  正品   下次还会购买,5
东西好，快递迅速，价格便宜。。,5
活动买的，价格实惠采购方便，喜欢京东,5
价格很划算，下次再来，就是物流慢了点,5
一直购买，京东价格实惠，送货快捷,5
速度是挺快的，加上运费，我也是醉了。,5
不错，老顾客了，一直在这买的,5
不错的购物经历，售后一直联系我,5
为什么这么几箱货要收我四百多块的物流费？,5
公司用的速度快挺好的还开发票,5
很好用，就是邮费太多了。,5
挺好，物流快，包装不错！,5
价格实惠，质量也好！,5
发货挺快，客服联系也好,5
京东购物就是方便罗，赞,5
客户觉得不错，再次购买,5
快递给力，质量还不错！,4
价格便宜，质量不错。,5
不错送货快质量有保证一直选它,5
价格实惠，质量也好！,5
快递给力，质量还不错！,4
质量不错，价格便宜。,5
不错(*?´╰╯`?)?送货快质量有保证一直选它,5
不错送货快质量有保证一直选它,5
不错送货快质量有保证一直选它,5
不错(*?´╰╯`?)?送货快质量有保证一直选它,5
不错送货快质量有保证一直选它,5
不错送货快质量有保证一直选它,5
不错送货快质量有保证一直选它,5
白猫洁衣粉 洗衣粉 白猫威煌洗衣粉 260g 清新柚子香型,5
夏天来了，新的鞋子也来了，不知道好用吗？,5
已经第二次买了，加油白猫与黑猫,5
东西使用后再说，希望耐用。,5
福利用 挺好的,5
小袋洗衣粉，手洗用一下。,5
听说评论要超过二十个字才有京豆奖励，到底是不是真的，是不是？,5
速度蛮快,5
第二次购买了 很好用 好怂的礼品 很不错卖家哦 第二次购买了 很好用 好怂的礼品 很不错卖家哦 第二次购买了 很好用 好怂的礼品 很不错卖家哦 第二次购买了 很好用 好怂的礼品 很不错卖家哦 第二次购买了 很好用 好怂的礼品 很不错卖家哦 第二次购买了 很好用 好怂的礼品 很不错卖家哦 第二次购买了 很好用 好怂的礼品 很不错卖家哦 第二次购买了 很好用 好怂的礼品 很不错卖家哦 第二次购买了 很,5
质量不错，已经买了好多次了，一直在用,5
买来用于当劳保用品发放给职工用的挺好的。,5
买过几次，买多可以用券，给单位代买的,5
超级物美价廉。,5
非常满意非常满意非常满意！！！！,5
非常满意，非常满意，非常满意,5
好评，和超市卖的一样,5
好好好好好好好好好好好好好好好好好好好好好,5
不错发货快质量也不错,5
好好好，一直用,5
真心不错，多次购买了,5
泡沫丰富，性价比高,5
价格实惠，质量也好,5
还可以还可以还可以还可以还可以还可以,5
洗净效果：衣服洗得干净，效果很好。溶解性：遇水就溶解。使用感受：非常好用，感觉不错。包装外观：简单，包装牢固，不易破。除菌效果：除菌感觉还可以。护色效果：衣服颜色一样，宛如一新。这个汰渍洗衣粉产品质量不错，用了几年了。,5
洗净效果：tide洗衣粉衣服洗的很干净，我一直用的都是汰渍洗衣粉，味道香香的，衣服干了后，还有香香的味道，闻起来可舒服了，我喜欢，主要是效果很好，衣服洗的很干净，也白白净净的，再也不怕孩子的衣服脏脏了，也不会伤手喔。,5
汰渍洗衣粉，洗衣服洗得非常的干净，有两勺就可以了，不要看到没有什么泡泡，但是还是洗得非常干净。家里面一直都是用汰渍洗衣粉也用过，其他的洗衣粉，最后还是觉得汰渍洗衣粉最好。不仅品质好，而且价格还实惠。值得拥有。,5
包装外观：没的说   溶解性：很好洗净效果：非常干净除菌效果：非常棒护色效果：好好好好好好使用感受：放心?购买,5
这款汰渍洗衣粉是柠檬清新型的，味道清新好闻，去污能力超强，尤其是去油污效果特别特别好，洗外衣，被罩，厨房围裙以及沾上油污的衣服，都能洗的干干净净，价格比超市便宜，买了两袋，快过年了，家里要大扫除了，马上派上用场啦，用完再回购。,5
很好用，一直在京东买洗衣服，汰渍还是很不错的。好用！太渍洗衣粉，记忆里貌似从懂事起就在耳边听着的洗衣粉品牌，多少年过去了，洗衣液各种各样的品牌的洗衣产品，太渍洗衣粉也再没有当年卖的那么好，但是太渍洗衣粉还是秉承着老牌子，专心做洗衣，太渍能走过几十年的历程，正是因为它始终把品质放在第一位，多少年过去了，太渍洗衣粉，一如既往，会经常购买，支持从记忆里都那么熟悉的品牌，因为太渍洗衣粉真的很好！,5
洗净效果：洗白效果好，很整洁，干净，去污力强，尤其是浅色衣服，很干净，有一股淡淡的清香。溶解性：溶解很快，很短时间就完全溶解了。使用感受：去污力强，容易搓洗，也容易漂。包装外观：包装完好，有区分度。除菌效果：这个没有检测过，不过干净有清香。护色效果：还好，没有掉色，也不会相互染色。,5
好大的两包，够用好一阵子了??包装的很好，洗净效果很好，不管机洗手洗洁净效果都不错，溶解很快，护色效果和洁净效果一挥出色，还有一股淡淡的香味儿，漂洗也很方便，除菌效果不好评估所以不敢乱说，整体来说方便好用，值得购买??,5
汰渍洗衣粉，洗衣服洗的非常干净，溶解性很好，遇水就融解，个人感觉非常好用，平时穿的外套，放洗衣机里，用洗衣粉洗，既干净又能除菌，还有一股淡淡的香味，汰渍，老品牌，值得信赖，一次性买了两大袋，快递直接送到家，特别方便！,5
远方来到了深圳，一直京东购物，但是还没买过洗衣粉，来到了深圳，一个人奋斗，一切从0开始，选择京东，买了洗衣粉，以及其他商品，洗衣粉味道清晰，香味保留时间久，很好，并且污渍洗了就没了。非常干净，也比较实惠。爱京东，爱太子,5
洗净效果：泡泡丰富，又不残留衣物，一直用這個牌子，媽媽很喜歡溶解性：遇水即溶，不存在有顆粒感，很好使用感受：不残留衣物，不残留手，安全好洗包装外观：有新包装，很好除菌效果：显示有除菌，希望是，毕竟大品牌，值得信賴护色效果：护色很好，推薦购買,5
洗净效果：一直使用汰渍净白去渍洗衣粉，洗的衣服很干净，去污力强，很好用。溶解性：此洗衣粉溶解性好，强力去污，好用实惠。使用感受：一直使用，很实用，好用。包装外观：包装外观新鲜好看。除菌效果：除菌效果好，洗出的衣服干净，味道好。护色效果：护色效果好，洗出的衣服不掉色，很好用,5
洗净效果：非常好！之前电视上就喜欢播放郭冬临的广告，再脏的衣服用汰渍洗衣粉、洗衣液都可以洗的很干净。然后我就信以为真，于是就用了汰渍的洗衣液、洗衣粉。这一用可不得了——根本就停不下来了?！虽然说并不像电视上那么夸张，但是洗净效果确实非常好溶解性：溶解性很好，不过因为最近天气比较冷，所以还是需要用温水或温度比较高一点的水来洗衣服使用感受：有汰渍，没污渍！一不小心成为了汰渍的粉丝，哈哈。使用感受一直都,5
必须得说句：抱歉！我把汰渍洗衣液的使用体验也写进来了?,5
洗来洗去，换来换去，还是喜欢用洗衣粉，还是喜欢汰渍洗衣粉，本来衣服也没有很脏，感觉洗的很干净，太脏的用透明皂洗一下；一起买了两袋，可以用很长时间了，京东自营方便快捷，别的快递要不不发货，要不还在漫漫游，哈哈,5
洗净效果：没有一点污渍溶解性：强使用感受：洗完一股清香包装外观：好除菌效果：很赞，一直买这个护色效果：不会染色,5
洗净效果：洁净效果特好，洗完的衣服非常的干净洁白。溶解性：洗衣粉的溶解性很好，下雪一下子就融化了，不会留在衣服上使用感受：嗯，这个洗衣效果非常干净啊，洗完的衣服洁白如新，非常好。包装外观：外观特别有清新的感觉，挺好看的。除菌效果：应该除菌效果很好吧，感觉衣服洗完非常干净。护色效果：洗完的衣服跟原先一样，光亮洁白的感觉护色效果好,5
两大包够用一段时间了，放温水很快就溶解了，衣物洗的挺干净，泡沫也不是很多，方便淘洗，京东物流一如既往的快，快递小哥送货上门，很赞！,5
特别好用，味道我很喜欢。我最喜欢汰渍这款洗衣粉了。味道好闻，去油渍特别厉害，促销力度大，这款洗衣粉经常打折，我们已经回购多次了。,5
