comment,score
很好用，毛软，不伤牙龈。,5
物美价廉，2018年都不再需要买牙刷了，牙刷质量还不错！,5
一次买了几十支，确实不错，物美价廉，一年都不用再买啦,5
已收货，卖家很热心的打电话提醒了,5
很好，很喜欢，质量不错，用起来很顺手,5
孩子挺喜欢，非常高兴,5
good，很好，good，非常好。,5
很好用的牙刷，非常好,5
搞活动拼单买的，超级划算,5
比超市便宜、软毛的超好用、一下买了十把,5
商品很好用，牙刷毛很软，下次继续购买！,5
物流超级快，包装很好，好评好评！！！赞赞赞?,5
买回来用了很好很实用。用着也很舒服,5
很好，质量挺好的，挺实用的,5
满意，牙刷不错。物美价廉,5
批发的价格便宜，而且质量也很棒哦,5
物品很好物流很快快递小哥辛苦了,5
牙刷不错，经济实惠，很好。,5
物流快质量好 做活动买的很划算,5
价廉物美的牙刷，购买了，每盒30支,5
很超值，值得信赖!下回继续光顾!,5
东西很好，便宜实用，快递很快,5
收到货物很满意，赞赞赞赞赞,5
牙刷还行，物美价廉呢,5
非常好哦！特别优惠！,5
用完优惠 价格很便宜,5
价廉物美的牙刷，购买了，每盒30支,5
价廉物美的牙刷，购买了，每盒30支,5
价廉物美的牙刷，购买了，每盒30支,5
价廉物美的牙刷，购买了，每盒30支,5
价廉物美的牙刷，购买了，每盒30支,5
价廉物美的牙刷，购买了，每盒30支,5
价廉物美的牙刷，购买了，每盒30支,5
京东速度就是快，外地也两天就到了，价格虽然便宜，看起来还不错，客用一次性的可以了,5
这款牙刷已经回购了好多次了，软毛，便宜，就是不耐用，不过跟十几块钱一个的牙刷比还是有可比性的，因为我用贵的也没比便宜的时间长太多，坚持不了一个月就炸毛,5
用了还不错！跟*之类的牙刷一个样！！别的牙刷厂家都在挣不良钱。下次还来买。,5
挺好的，这个牙刷没有什么异味，质量呢也还是可以的，嗯等来亲戚的时候呢够再购买点给亲戚使用,5
看样子还不错，不过还没用。物流也挺快的。,5
我是特意用了一段时间才来评价的，牙刷的毛不是特别软，但是还可以接受，价格也不贵，也不掉毛，总之还可以，值得推荐，五分好评！,5
和描述相符，物流很快，商家挺负责。,4
一次买了十个，挺好的,5
价格优惠、商家服务也不错的呢～每周都来囤几把,5
感觉还可以，还有伸缩笔啊,5
价格优惠，质量不错，下次再来。,5
价格优惠、囤了两个月。够用啦,5
便宜好用真实惠，质量还行。,5
喜欢硬毛和软毛结合使用。质量不错，价格实惠。,5
便宜，实在，质量也可以。买了20几只，够用一年了,5
价格便宜，质量还好软毛。,5
便宜买了很多，比超市便宜多了。,5
质量不错，柔软适度，价格也亲民，一次买了三件,5
实惠，便宜，买了一大堆当作一次性牙刷，方便家里来客人使用！,5
质优价廉，物流不错，值得购买。,5
价格就在那里，物有所值吧,5
便宜，质量也好，，，，，，，,5
东西已经收到，牙刷看起来还不错，准备用来试试，看看效果怎么样,5
便宜，质量还行，，，，，，,5
可以，便宜好用，，，，，，，,5
每次都会买好多，东西真的不错，价格也合适,5
还好吧 牙刷毛柔软 感觉挺不错的,5
可以，不适用硬毛的就不用买。这个确实硬,5
便宜实惠好用。。。。。。。,5
用着还行，就是牙刷把短点，用惯长的了。,5
便宜好用，买了很多。,5
便宜好用，，，，，，，,5
软毛，柔韧舒适，独立包装，发货迅速,5
宝贝不错，用着挺好的，挺软的，好评,5
哎呦！不错的哦！质量比我上次买的好多了哈！加油吧,5
一分钱，一分货，这个是买了给别人用的，但是价格挺实惠，都是拿了当一次性牙刷用的,5
真的不错、我是第二次购买、比实体店便宜,5
看着质量不错，比超市便宜多了。下次还来,5
经济实惠，物流方便，不急用就买了！,5
牙刷既便宜又好用，我用了几年了，信赖京东支持京东！,5
质量挺好的，也没有塑料味,5
还行吧，我一直用的经济实惠的,5
一直用这个牌子的牙刷，划算，快递也给力,5
用了还可以!价格也可以!值得买,5
不错啊！便宜凑单买的，还没开始用，好评吧！,5
发货速度倒是快呢，就是商品质量不行.,5
好的，挺不错的，经常买,5
挺好的，用起来还行。,5
便宜，质量还行，来客人用的,4
挺好用的 就是不够软,5
不错！价格便宜！一直信赖京东！！！,5
没使用没使用，看起来还行,5
质量挺好，比较不错了。,5
价格优惠、囤了两个月。够用啦,5
可以，一次买了二十多支,5
牙刷挺好，挺软的，适合使用,5
东西不错，下次再购买。,5
给老家买的，老妈挺满意的,5
便宜实惠好用，，，，，，,5
便宜好用，，，，，，，，,5
好，便宜好用，，，，，,5
价格优惠、囤了两个月。够用啦,5
便宜好用，，，，，，，,5
家里人买的！希望好用！要用一段时间才再来评了！,5
倍加洁 牙刷 颜色随机 炫彩水晶细丝软毛牙刷1支 F515,5
还没用，不知道怎么样，家里来客人用的，应该还可以吧！,5
价格如果再低点就好了，反正牙刷拿来刷杯具的！,5
牙刷很硬人还没有开始使用。,5
第一次买这个牙刷，用用看再说，先好评,5
牙刷很便宜，作为搞活动的礼品，推荐大家购买。,5
买的第四支。囤着。家里能用很久了。哈哈哈,5
买了二十支牙刷，本款牙刷实惠好用,5
使用中,5
价格实惠。囤啦很多,5
囤的多。优惠多。好,5
看包装还行吧，到时候用了就知道了?,5
好用，便宜。,5
好牙刷，，，，，，，,5
很棒很棒的,5
大牌品质、值得信赖、多次购买！,5
己收到三十装慢慢用吧!,5
好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,5
牙刷还可以,5
货真价实,5
不要让别人觉得不重要、这些天我已经不记得自己曾经最喜欢,5
一直用，没了就买几十个，真好用,5
别人推荐的买来给娃娃备用,5
老顾客。很好的卖家。一直在这买,5
硬毛牙刷，适合有牙渍的人使用,5
还没有使用，使用后再评价吧。,5
买了二三十只  这种便宜点儿的就着来客人了用的,5
评价迟了，就是使用了后再说，一句话:宝贝还能用！只能是还能用！,4
使用**呢都没收到货,5
硬毛牙刷，很好用,5
很好，很快就到了，非常完美的一次购物！！！,5
很好很多时候我们都是自己喜欢的。,5
二次购买了，好用，值得购买,5
看着很不错的牙刷，应该很实用,5
买了很多，不错不错，以后继续,5
囤啦一些。家人够用一年的啦。,5
大牌品质，值得信赖！多次购买！,5
挺好的,5
第三次购买了，很好用！,5
东西很好！信赖京东！还会光临！,5
好好好,5
一开始以为只有一支的，寄过来发现有四支，牙刷感觉也还可以，简洁有型，还没开始用。还有设计挺不错，可以放家里装暂时不用的牙刷，旅行出门用这个也很方便,5
首先非常感谢获得这次试用的机会，包装很牢固，厚厚的一堆泡沫包裹着6个牙刷筒就到家了，拆开包装，6个牙刷映入眼帘，牙刷筒很精致，方便外带，而且可以反复使用，刷头小，是保护牙龈的那种材质，刷毛软硬适中，可以起到清洁的作用，刷柄环保材质，和家中的漱口杯的材质一直，很搭配哟~,5
没想到申通快递隔天就到，有点惊喜。牙刷很好，刷感十分舒适，令人满意的一款产品。,5
小牙刷质量很好 装在一个小透明管里 旅游出差拿着很方便 毛刷弹性很好 而且是麦秆的很环保 我很喜欢 是拼购买的相当的便宜哟,5
东西非常好，一直用这种牙刷，牙龈不好，喜欢用小头的，原来的都挺贵的，没想到这家这么便宜，很惊喜，到货了发现个我之前用的是一样的，以后就来这家买了，物美价廉，不错不错，有朋友来了一大堆就可以拿出来用了，哈哈,5
不错都是独立包装，干净卫生，出门带非常方便,5
京东买东西太方便了，发货速度快，质量有保障，就爱在他家买东西会省好多，大爱京东。希望以后优惠多多，质量杠杠的。非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。,5
质量没说的  还赠了个被子 。 满意满意 非常满意  下次还会光顾本店。,5
真的是很不错！卖家态度好！地址错了！麻烦卖家给改的！,5
很荣幸能够在此次活动中中选，昨天刚刚收到这款牙刷，首先是颜值，超喜欢这款牙刷的质感，看起来也是小巧方便，一共六只，满满的都是爱，晚上的时候特意用了一下，牙刷很软，用起来也很舒服，整体非常不错。,5
东西很不错，特别喜欢，活动时候买的，也便宜，性价比比较高，很划算，比实体店便宜多了，几块钱买一堆东西，天天晚上等到0点多，就是为了买东西，大爱，以后有活动经常来买，买，买……,5
还是不错的，京东配送杠杠的，牙膏和牙刷也很喜欢，以后会继续支持,5
包装挺好的，物美价廉，东西也挺好的。应该不错。,5
牙刷很好，搞活动买的，物美价廉，质量非常好，与卖家描述的完全一致，非常满意，发货速度非常快，包装完好，物流公司运送速度很快，很满意的一次购物！好评！人的一生应有三重境界：第一重是趋利，追求物质上的温饱；第二重是趋名，追求精神上的愉悦和寄托；第三重是安放灵魂，追求内心的平静与超脱。大部分人到了名利阶段就走不动了。,5
产品十分好 感谢京东带来的便利生活 物流速度也很快 早上下单 晚上送达 京东物流杠杠的 让人惊讶 产品都有初恋的感觉 十分感谢 让普通小老百姓获得便利 点赞,5
质量很好，而且都有独立包装。方便出门携带,5
活动一次性买了两套还送了杯子很划算  出行带上很方便,5
今天收到啦，好，独立包装，方便旅游携带，物美价廉。,5
还不错，挺喜欢的，质量一直很不错，支持京东，物流没得说，整体不错,5
质量很好，一拿回来就用了两支了，感情还行,5
"很棒的牙刷,全家人都可以用一年了，价格也太划算了，还送了四个杯子，性价比太高了，好多同事看到都要购买，已经分享给同事了[强]",5
"以前基本没有认真评价过，不知道浪费了多少积分,这个福利镇的不错,妥妥每次都写-百多子，这是第N次买东西了棒棒棒,好厉害好东西便宜而目质量好，物美价廉,买的放心,用的开心，感觉都买，.上瘾了，买买买，根本停不下来，东西品种多而且有特别全,划算，方便，而且实惠，包装很好，而且没有任何损坏，会一-直支持下去，服务还可以。这是一-一个好评模板，因为懒，不想每个产品都写好评所以特地模仿一-位网友写下个模板，",5
东西很便宜，家里备用，以后出去玩的时候可以方便的携带！颜色挺好跟图片没啥色差,5
一块钱四只，京东拼购，包邮又实惠，物美价廉，很不错。。。。。。。。,5
好!好!好!尽在不言中。蛮好的，呵呵，以后继续光顾!还可以，一-分价钱一分货! 宝贝不错发货很快!店家货物做工很精美，服务也不错，给好评一个!发货超快，只是我不在，没能及时签收。赞! !赞!!很好的卖家，绝对支持!早上收到，很喜欢，下次一定还来!店家发货很速度，一-天就到!,5
超级优惠，买来备货的，还没有使用。看着还行。,5
首先非常感谢获得这次试用的机会，包装很牢固，厚厚的一堆泡沫包裹着6个牙刷筒就到家了，拆开包装，6个牙刷映入眼帘，牙刷筒很精致，方便外带，而且可以反复使用，刷头小，是保护牙龈的那种材质，刷毛软硬适中，可以起到清洁的作用，刷柄环保材质，和家中的漱口杯的材质一直，很搭配哟~,5
东西收到了，特价的时候买的，想出去旅游的时候用，当一次性的牙刷用，因为是独立包装，很合适,5
这款牙刷超级好，独立包装，旅游带很方便的，质量很好 小头的很好用,5
牙刷很可爱喔，每个都有独立包装，出门带着很方便，也挺好用的,5
基本没有认真评论过，不知道浪费了多少豆豆，这个福利真的很不错，妥妥每次都写100多字，这是第N次在网上买东西了，棒棒棒好厉害好厉害，东西便宜质量好，物美价廉，买的放心，用的放心，开心，感觉都买上瘾了，买买买根本停不下来，东西多而且又全，划算方便，实惠，包装也好，没有任何损坏，会直支持下去的。足不出户就可以买到所有日常生活需要的食物、日用品及生鲜水果，简直是太合适了来基本没有认真评论过不知道浪费了多,5
没有送牙膏，刚知道还有牙膏，但是我没有,5
非常好，很满意，价格优惠，质量保证，下次再来！这家店铺的东西推荐购买，不错噢～,5
最小牙刷真是太小巧玲珑了，真是太喜欢了，媳妇天天用它，刷鞋小屁股。,5
很好，价格也实惠，很好用，满意！！！！！！！,5
价格实惠，一元钱买的四个小小的牙刷，刷毛很小很小，软和。,5
物美价廉，发货速度快，味道很好闻，很满意，不错的选择,5
非常喜欢，质量优，物流给力，赞！,5
不错，物流速度炒鸡快，宝贝价格美丽，东西用起来很不错，效果很好，价格还这么便宜超值，赞一个,5
出门的带着非常方便，独立包装不担心弄脏,5
很划算的一次购物，非常好的一次体验，刚好赶上做活动，非常不错的，下次还会再来,5
很实惠，关键是质量也特别给力，牙刷用着也挺好的，非常给力的一次购物体验,5
不错，独立装，物美价廉！值得购买。,5
好评。京东拼购团的，还用了红包。基本一分钱没花，很实用还没开始用,5
超划算，很好用，独立包装，很卫生，可以用好久,5
很快收到货了，包装很精致，感觉还不错。期待后面的使用体验,5
物流很快，东西使用效果很好，商家也很耐心，推荐回购喔,5
大牌子，11.11活动买的很划算，在京东买东西放心，正品有保证,5
很不错，出去旅行可带，很方便，又干净卫生。,5
东西不错  很实惠 很便宜  很值得购买  好评好评好评,5
很实惠放在家里有朋友来了可以当一次性牙刷使用 方便又卫生,5
每个都是独立包装，很方便，质量也可以。,5
很不错，价格实惠！！！！！！,5
宝贝收到了，打开包裹就是惊喜，对这次的购物体验很满意，祝京东商城生意兴隆！,5
跟我在手机上看到的预期一样哦，超级喜欢，买到就是赚到哦，经济实惠又好看的牙刷,5
很好的牙刷，4个颜色，一家人好区分。,5
收到了，很小很精致很不错很喜欢很不错很喜欢,5
很好，和描述的一样，相信京东，一直在京东商城买，物流也很快。,5
特别划算，宝贝已经收到，当你看到这条评论时，说明我对这个宝贝是非常非常满意的，虽然我也很想每一件宝贝都用心写评价，但真的超级累而且费我脑子，所以我特地写了一段好评收藏起来嘿嘿嘿，我买东西都是挑好用、实惠，性价比高的买，都是用了一段时间再来评价，宝贝非常不错，可以放心购买，也会推荐给同事邻居！,5
一元钱买了四支非常划算，而且质量非常好。,5
巳经收到，很小的一只，小孩用可以，宝贝很不错。,5
发货很快，质量也还可以，对得起这个价格,5
很便宜，很好，非常合适，挺不错的,5
收到，很不错，很满意，非常感谢，就是包装太随意,5
活动的时候买的，还没有用，反正感觉超级实惠，开心开心呀，,5
过年买的，很优惠，有机会还会继续购买！谢谢，物流很好,5
京东拼购，包邮又实惠，物美价廉，很不错。。。。。。。。,5
京东物流还是一如既往的快，必须给京东五星好评！,5
很好收到了物流很快哦，很喜欢独立包装可以挂起来或者出门用,5
好评1，发货快，质量很好，物流也很快,5
很实惠，很便宜，才1块钱哦，东西不错,5
很好刷，我想要的东西就是好用到爆表啦！,5
牙刷非常不错，用着毛很软的,5
牙刷很好用，我对京东的产品很放心,5
超值，4支独立包装，出门也很方便,5
包装很精致！出门旅游携带很方便,5
每只牙刷还有个单独的小包装，很满意。,5
买牙刷1元，领包裹收3元，神快递，神经一样的快递,5
质量超级好，用过了，非常好,5
牙刷很棒，用起来很舒服,5
三个牙刷很不错，还会再买的。,5
不错哦，感觉牙刷很好,5
很好，一直在京东商城买东西，信赖京东。,5
很好用，小头的，质量也很不错,5
包装很精致，还不错，喜欢，价格便宜,5
很满意，很好吃。很棒!,5
很好很实用，出差带着很方便,5
牙刷毛特别软，价格也便宜,5
发货很快，商家服务品质都很满意,5
牙刷很好，又很便宜，值得购买,5
一块钱四个超级便宜。而且还包邮。,5
牙刷很好呦，下次再来一波,5
很好的卖家，牙刷质量也很好,5
不错，很满意，价格也不贵,5
包装很好，价格便宜，值得购买,5
很好啊，习惯好评，京东物流很快,5
挺好的，一元拍的，物超所值,5
不错很喜欢比实体店便宜多了,5
不错，价格便宜，发货也很快,5
单独包装，不错，很满意,5
挺好的   一块钱很不错,5
出去玩带着很方便！！！,5
66666666可以非常快物流速度,5
刷头很小，赶在便宜！,5
四个，每个都是独立包装的，还挺上档次，毛也不算太硬，头是有点点小的，习惯了就好,5
一直用的都是这种牙刷，长毛软头，刷起来对牙龈没有那么大的伤害，因为本身刷牙力度比较大，这种不会刷出楔状缺损，很满意主要是价格还不贵。,5
牙刷好用的，携带也方便，底部有漏水洞，颜色也好看，4只1块钱，满意啦,5
好小的一支，第一感觉是小孩子用的，还没有开始用这个牙刷，看上去不错?,5
出门旅游也挺好的，方便，干净！！！,5
每个牙刷一个小塑料圆筒，方便出差旅游时携带。牙刷摸着也挺好的，柔软，舒服，赞一个。,5
刷头很小，给小孩子用正合适，已经换了一次了，软毛不伤牙龈,5
"经常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力!所以在一段时间里，我总是不去评价或者随便写写!但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬!首先，宝贝是性价比很高的，我每次都会先试用用再评价的，虽然宝贝不一-定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的,",5
这个还行，已经用上了，有个小盒子出门方便携带，不错,5
拼购的，看着还不错。。据说是环保材质，嗯，这个好。。。,5
长途旅行必备之良品，下次有机会继续光顾。,5
东西不错，方便。物流挺顺利，还可预约。好好好，下次需要还会入手！值得信赖,5
秒杀抢来的，很不错呦。虽然有一个外包装盒是破的，不过不碍事,5
价格挺实惠。牙刷还没用，希望好用啦。,5
比超市便宜多了，而且独立包装，好放,5
包装便捷，方便携带，最优于出差,5
真的不错，好使，跟朋友们分了分，小巧可爱nice,5
还可以吧，就是两支发的一样颜色的货，牙膏还没用,4
一块钱买的，便宜，质量看着还不错吧，感谢商家如此大力度的优惠活动！,5
出去旅游带，刚刚好。感觉还不错，可以用个五六次,5
外包装不错，可以旅游用,5
商家搞活动时买的，价格实惠,5
还不错，挺快的，物流蛮快的，质量也不错，挺好的。,5
可以的捷带方便，就是头太小了其他却很好。,5
挺好的  优惠价抢购的,5
旅行带着蛮方便的，看的挺好的，包装也蛮好,5
快递挺快的，质量还行,5
价格优惠，适合小孩子使用。,5
牙刷收到了，拼购买的，卖家发货快，包装也好，认真负责。,5
不错，实惠，数量多，家里客人首选,5
牙刷挺好的，就喜欢用小头的牙刷！,5
牙刷不错感谢老板生意兴隆！感谢京东谢谢！,5
哦曹真不赖感谢老板感谢京东！,5
客用比较好 用一次两次就扔掉,5
好评，价格实惠，包装高档，用过再追评,5
毛算软的，比较细长，刷起来刺激,5
刚收到牙刷，每个都是独立包装，看着不错，就是没送牙杯,5
挺好的，就是物流给我碰坏了一个～～,5
经济实惠，物流配送当天下单当天送到，年货都在京东购买了,5
东西挺好的。价格也实惠，发货及时。值得好评！,5
大件小件都习惯在京东上买了，又方便又实惠又快捷，品质也有所保证。不断不会有优惠券惊喜。强力推荐，买东西首选京东!,5
性价比高，好用下次会买,5
东西还不错，厂家继续努力，争取做的更好吧。,5
价格实惠，还是不错的,5
东西挺好的，就是包装都压坏了,5
牙刷不错，价格不贵，还好用！,5
多年不用的牙膏已经忘记很久了，偶然间想起搜了搜白玉牙膏还真的在，国产老品牌了，牙膏价格非常的便宜，外包装还是原有的老包装，小支九十克一支，牙膏用了几天，体会：薄荷香型，膏体柔软膨松，用常用量的一半，就能产生丰富的泡沫，牙膏洁齿力强用后牙齿光滑洁静。,5
上海防酸牙膏老牌子，冷热酸甜都不怕，口气清新留兰香，是我们家的必备，特别喜欢用这个牌子，价廉物美,5
