comment,score
红米8A给老爸买的手机，外观很漂亮，时尚大气红色非常好看，手感很好，屏幕清晰，显示效果细腻，清晰，很满意，拍照效果很好，拍照挺清晰的，对老年人来说够用，运行速度挺快，不会卡顿，新手机都挺快的，大毫安电池超长待机，很满意！好评！！,5
手机物美价廉，物超所值，妈妈很喜欢，字体很大，操作简单，老年人很容易上手！拍照也很清楚，通话声音清晰，连个手机壳也没赠送,5
手机用了几天了才来评的，速度还是很快的，电量充满现在用到第三天，我用的比较省，基本就是看看来的信息，不太刷视频，偶尔京东上看看东西用了2/3，大概还能用个大半天。机子大小手感都很好，全屏视觉很干净舒服。这个价位这是无所超值！操作也很简单，自带软件不多，内存对不打游戏的我足够用，颜色也很漂亮，家里从电视，手机，摄像头用的都是小米的，个人感觉还是挺耐用的。,5
设计精美，外观非常漂亮，颜色也好看，可以说颜值担当了。多种颜色可选。很棒。全面屏幕够大，够清晰。屏幕音效：屏幕不大不小，用着正好。颜色清爽，分辨率高，很棒。音质很好，算是这个价位里不错的表现了。拍照效果：像素高，多种拍照模式可选，很好。操作简单。运行速度：速度可以，简单的应用足够了。流畅，不卡顿。待机时间：大毫安电池，待机时间长。很好。,5
一下买了两个，父母个一个，目前用的挺好的。外形外观：蓝色和橘色渐变，很时尚屏幕音效：屏幕也足够大，字体也可调很大，适合中老年人用拍照效果：拍照对于中老年，没有特别要求足够了运行速度：运行速度，新机很流畅，64g的内存也不用担心因为内存占满而卡机待机时间：正常使用，待机一天多,5
外形外观：很好看，渐变色，还有纹路屏幕音效：音响效果不错，戴上耳机效果更好，屏幕很清楚拍照效果：拍照效果一般般吧，不过对于600的手机性能已经很好了！闪光灯很亮，再也不怕维修停电啦！运行速度：也是可以的，不过脸部解锁要划多几次才反应过来，瘦的的第一天卡了一次?我买的是32g的，够用了，下载了很多软件还有9g，手机本身自带的软件内存是图上面那个，收到手机时就已经有好几个软件了待机时间：待机时间真的是,5
"真心的棒！
闪充！耐电，100度的电我可以一天都在用！
真的很奈斯
手机外观手感特好，音质也很好，哈哈哈一直在听歌。
每天都在使用wps码文件，持续了起码6小时以上，一直在听歌，边听边码，现在手机7度电我还能玩多会，一天没充了！
32g刚刚好，建议64g！
反正我是爱了爱了！！！",5
外形外观：外观挺不错，颜色也正过渡也很好。屏幕音效：只开机看了一下，启动有声音，屏幕显示也还行。拍照效果：还没用，不知道如何，应该不会让我失望，因已多次购买小米的手机。运行速度：全家都用的小米手机，5年前买的现在还正常使用，希望这个也不会让我失望才好。待机时间：小米的手机待机一直都较长时间，何况这个同是5000毫安时的，这方面很放心。其他特色：小米手机运行快，拍照过得去，待机时间长，屏幕显示也可以,5
给家里老人用的，买了一橙一蓝两个颜色，外观漂亮，声音大，字体大，运行速度很快，系统很流畅。据说电池超大超抗造……,5
疫情期间送货也是很及时的，非常感谢京东，红米挺好的，给家里老人用，字体可以调整的挺大的，屏幕很清晰，声音挺大的，联网也方便，简洁明了，老人用起来很方便，而且橙色也挺美的，正好是婆婆喜欢的颜色。感谢京东，疫情期间还能正常送货。,5
待机时间：这个手机电池非常耐用5000毫安大电池，2小时掉一个电，运行速度：运行内存是?4+64G?的反应速度快，看看我发的图片，刷刷的，看看我***就有30多个，拍照效果：拍照效果可以，清晰屏幕音效：这个超强大音量，这个手机声音特别大外形外观：手机屏幕外观也很好看，我是买蓝色的，,5
外形外观：外观很时尚很漂亮。屏幕音效：声音很大很洪亮。拍照效果：拍照效果还比较清晰。运行速度：运行速度杠杠的。待机时间：时间还有待考证。,5
外形外观：很漂亮，还是水滴屏，给老妈买的，很喜欢屏幕音效：音质不错，相当满意拍照效果：拍照效果挺好的，完全可以满足日常需求运行速度：老妈使用，不安装大型软件，日常使用没问题待机时间：待机时间是最大的亮点，普通使用过程可以用一星期，简直完美,5
给老妈买的手机，他特别喜欢红色，这个红色也特别好看，上面有细细的纹路，拍照也特别清晰，老年人用起来很舒服，屏幕很大，字很大。,5
"外形外观：出乎意料，实际到手比网页好看多了屏幕音效：声音大，音质一般般，比以前的手机声音大拍照效果：ai拍照很厉害，值得一提的底子是索尼IMX363，人家以前用在高档机器上面的，当然防抖功能是不可能加上去的。运行速度：骁龙439，网络上争议很大，说是比骁龙430强30%,红米3s我也在用，速度大概是3倍好不夸张，比骁龙650快一倍。刚转移数据那会可能后台在处理数据，半天后非常流畅，当然我指的是日常",5
外形外观：塑料后壳很独特，手感上手绝对不差，现在都是玻璃的了，很有个性屏幕音效：720P，LCD，很省电，夜晚看很友好，单扬声器，声音很大，音质说得过去拍照效果：扫码没问题，记录生活没问题，细节太要求的话不行运行速度：我不打游戏，不知道性能到底怎么样，日常付个钱聊个天，还是杠杠的待机时间：很牛，5000毫安时电池，低分辨率屏幕，续航很强，支持18W，不过随机附赠的10W差点意思其他特色：备用机中的,5
用了几天才过来评价，希望会很中肯,5
很不错，大小合适，握在手上质感很好，操作灵敏，不卡顿。屏幕细腻，色彩艳丽，很给力。声音也不错，听收音机也不用耳机可以外放很好。拍摄效果尚可，毕竟是单摄像头的，一般使用足够了。安装了几个软件运行流畅不卡顿，很棒，对于不玩游戏的我来说足够用了，五千毫安大电池正常使用三天一冲很不错小爱同学很智能很给力，基本想干什么高速他就行了，不要太方便了，全五星好评！,5
给家里老人用的，外观漂亮，声音大，字体大，运行速度很快，系统很流畅。据说电池超抗造……,5
外观漂亮，舒服。屏幕效果好，拍照清晰防抖效果也不错，这个价钱买这样的手机是几年前想都不敢想的，新手机运行速度很快，用了一段时间又来评价的，现在和开始差不多。电池容量大待机时间长，各方面性能都很好，特别适合年龄稍微大点的人使用！好评！,5
手机看了很久，最终还是选择了小米，性价比之王，物流很快就到了，拿到手很惊艳，丝毫不像1000一下的机器，系统很流畅，画面精美，不卡顿，功能很全面，触屏很灵敏，手感很好，拍照拍出来很好看，运行速度快，待机时间长真心不错，,5
老妈的手机突然充电接触不是很好，就决定在给她买台新的。选来选去还是觉得小米不错，性价比很高。这个手机的性能她用是足够了，关键是电池毫安数比较大。用着很顺手，系统也可以调大调粗字体，每个页面看的都很清楚，这也是我跟看中的一点。总之手机很不错，老人用，或者备用机都是很好的选择。,5
买了第三支红米8A手机了，都是帮朋友买的，他说说用的很好，电池非常耐用，屏幕很大很清晰，外放非常大声，运行速度也很快，做工很好，几百元的红米手机性价比无敌，**是MIUI非常顺暢顺滑好用，配置也是杠杠的，会一直支持红米的！,5
一直在京东购物，特别是电子产品，都是全新的，从来就没有碰见返修货或者二手的东西。京东的快递就更不用说了，那是相当给力啊，拿到手机的时候觉得特别惊艳，大红色的外观非常阳气，而且手机握感特别好，设计感和科技感特别强。给父母用的，再好不过了。而且，这个手机的待机时间很长，电池容量很大，之前每天都充电，现在两天一充到三天一充，而且，手机的音色饱满，拍照的时候效果特别鲜亮。还有就是，这个手机虽然是红米，但居,5
真的很不错，给爷爷用，而且还有老人非常适合用的极简桌面，真的很适合老人用，待机很长，声音也很大真的小米很合适，这个价格，简直觉得太合适了，而且这个是专门为老人做的，声音啊，比普通的都要大，屏幕大小也适合，真的很不错,5
手机正品，功能很多，尤其是小爱同学，用着很方便，需要打开什么软件直接说就行，声音辨识度很高。5000mA电池耐用，充电速度快。拿在手里很顺手，颜色漂亮。摄像头拍摄很清晰，自带美颜相机方便实用！6.22英寸大屏幕就是爽，屏幕分辨率高不刺眼。运行速度快，内存64g足够用了。主要的一点是价格价格价格重要的事情说三遍，是真实惠，非常满意！！！！,5
外形外观：十分靓丽，四处无任何磕碰，全新机器，电量足，大小也适中，非常完美。屏幕音效：屏幕还算细腻，声音比较大，看视频很舒服。如果原装的磨砂保护膜没有品牌字样就好了，可以省去重新贴膜。应该考虑送个硅胶套就更好了。拍照效果：拍照清晰度不错，基本够用了。运行速度：处理器不是太先进，如果上到635或者710就完美了。4+64的配置，老人就用来看看新闻，视频，拍拍照，足够了。待机时间：5000大电池，杠杠,5
过年回家，把摄像头装上了，为的是以后随时可以看看奶奶，奶奶也想尝试高科技的东西，我就想到买一个智能手机给她替换掉之前的老年机，比较了一下，又到实体店看了一下真机，就决定买红米了。外观没什么可评价的，智能机都大差不差，屏幕边框可接受。运行速度足够流畅了，给奶奶用绰绰有余。选这个手机最重要的一点是系统可以设置一个简单模式，所有的功能和APP都放大显示，一个屏幕好像只能显示六个APP，非常适合眼花的老人,5
质量好，送货快，嗯，拍照很清晰。待机时间很长。外观很漂亮。运行速度很快。好评。,5
刚入手这款手机，手感超好，很喜欢，声音拍照也不会差，嗯待机时间很长，待机时基本不耗电，运行速度嘛，毕竟是新机，肯定快啦，总的来说，我还是很满意的，以下附图表示我的诚意，我主要是想表达，内存够我下两部电视剧，也不卡，反正还是挺好的一款，等我再用一段时间我再来追评?,5
给老丈人买的，老婆和老丈人都很满意。哎！我还在用400块的二手机(?ì _ í?)不说了 都是泪，单说手机还不错接口方便灵活，待机时间长，屏幕大，声音大，字体大。,5
外形外观：整体大方，整洁，非常棒。屏幕音效：音质效果不错。拍照效果：拍照清晰，运行速度：反应效果快。待机时间：待机时间长，毕竟5000毫安的级别。,5
"款手机大小合适，屏幕细腻，色彩艳丽。性价比真的很高,用起来很流畅, MIUI系统果然名不虚传,电池5000毫安真的很大了，配合这个处理器真的达到极限省电,超长续航,后盖的手感真的好好，好舒服,细细的条纹,相机也很清晰,很完美,屏幕看着也不会不舒服,很清晰，当作备用机也是最佳选择。收音机不用耳机也可以外放使用，适合老年人使用。",5
外形外观：非常漂亮，手感很好，很惊艳屏幕音效：屏幕看起来比我以前的旗舰机还要棒拍照效果：拍照杠杠的，夜景效果没有白天好运行速度：买的4g运行内存足够用了，运行很快待机时间：待机最满意，5000毫安电池名不虚传，就是一个大移动电源，用一天都不需要充电，不玩游戏的情况下。其他特色：最强千元以内的机器，推荐大家购买。,5
收到手机，非常满意，给妈妈买的，好用实惠。外形观感：外观小巧，精致，虽然是塑料的，但质感很好，拿着很舒服。屏幕音效：屏幕这个价位很不错误了，外放很大声 ，非常适合老年人用。拍照效果：可以满足老人用。运行速度：速度很快，不卡，非常满意 待机时间：一次电池，可以用2，3天，续航超级久，太强了。特色：便宜好用，老人机，备用机首选，699还能要求什么呢!,5
用了几天感觉还不错，待机能带很长时间，目前已经三天了，还有一半左右的电，也不卡，挺流畅，握在手里手感十足啊，主要是电池太给力了，来打电话，玩游戏都不错，而且还可以插内存卡，真不错，物流太快了，上午11点之前买了，下午五点之前就给你送到了，真是太快了，给黄岛辛安京东小哥点赞,5
外形外观：挺时尚的，橘红渐变色，适合女性使用屏幕音效：屏幕够大，字体可以调很大，声音也够大，给父母用，声音字体屏幕都足够拍照效果：拍照对于没有特别要求的够用运行速度：64g内存足够用，再也不会因为内存沾满导致速度下降，新机运行很流畅，具体性能还要用时间验证待机时间：待机时间不错，正常使用一天完全没问题,5
外形外观：高端大气上档次屏幕音效：色彩鲜艳字体清晰，音效丰富拍照效果：日常拍照绰绰有余运行速度：很流畅！待机时间：更持久，尤其再加上快速充电，如虎添翼！老妈用了好几年的红米4换成了现在的红米8！不管从外观，屏幕，运行速度等等各个方面，都有了质的飞跃，大屏幕和大音效非常适合老人家使用！老妈很开心?！价格方面也非常实惠，性价比超高！,5
手机给老人买的，已经用了半个月了，很好用，字迹大，声音也响亮，摸起来手感也不错。小米手机，大品牌，用起来放心，平时看个视频，听个歌很方便，打起电话来声音也很清晰。手机摸起来手感很好，功能全，活动买的价格比实体店优惠很多。,5
老人用起来很方便，比以前的手机好多了，看视频，打电话很好用,5
红米8A给婆婆买的新手机，非常好看，稀罕三卡很好，很满意，好评！,5
首先还是要感谢快递小哥，过年期间下的单，又是非常时期，隔了一天就送到了，京东快递确实优质，绝对?差不多配置的手机看了很久，最后选择了这款8A，4+64平常够用了。收到货物后迫不及待的打开试机，运行流畅，色彩也可以，肯定不能和2--3千的手机比，但是同价位绝对属于顶尖了。小米经过这些年的发展，质量和工艺确实提高了很多，有需要我会再次选择，非常满意！感谢京东，提供了这么好的平台，足不出户也可以买到这么,5
外形外观：在黑色和蓝色之恋纠结，最终选择了蓝色，更亮眼一点，黑色都点沉闷，还挺好看的。屏幕音效：屏幕使用还挺方便的，可选择性也很多。声音挺大的，适合老人用。拍照效果：拍照效果可以了，老人也没那么高的要求。运行速度：新机运行速度很快，不知道能持续多久。待机时间：待机时间没时间观察，买给父亲的。,5
外形外观：外观很时尚，全铝机身！手感很好。拿起来分量刚好。屏幕分辨率也足够！赞！！！屏幕音效：分辨率在这个配置上足够用，屏幕也不错！声音够大！拍照效果：日常生活用足够清晰了，够用就行！运行速度：3G运存给小孩用来做网课作业，看直播已经足够了！待机时间：这个必须大赞！！！5000毫安真的随便用一天半到两天！真心棒！其他特色：小米系统自由度非常高，可以卸载很多软件！不用root都已经足够精简，关键一点,5
使用这段时间来看一直非常不错，关键大电量啊！！！不重度使用两天没问题！！！！赞！,5
外形外观：单手操作一点影响都没有，摸着外壳也很圆润舒服屏幕音效：屏幕看着跟我的6SP差不多，不刺眼，水滴屏幕大拍照效果：拍照拍下来效果还可以，给爸爸用的话没啥大问题运行速度：比前几代的速度快多了，装了软件也没有那么卡顿待机时间：电池够大，正常模式用下来就能用三天，超级省电其他特色：价格亲民，屏幕够大，老人用起来很顺手，不麻烦,5
外形外观：漂亮，精美。背壳有拉丝工艺，手感很好。宽度合适，可以一手掌握。屏幕大，好看。运行速度：运行速度快，至少目前是。没装多少应用，应该不会再变慢。待机时间：5000毫安电池，待机时间长，很实用。老人用很方便，不用天天充电。其他特色：3+32也够用了，老人不玩游戏，需求不高。这个很好了。,5
外形外观：外观设计非常好，颜值很高，送家里老人用的，非常开心，性价比高。很满意。屏幕音效：分辨率高，音效音质好，看电影听音乐都可以完美应对。拍照效果：操作简单，速度快。很好的解决卡顿的问题。运行速度：高速度处理器，多应用足够强大。待机时间：大毫安电池，待机时间长。特别好。,5
外形外观：蓝色很漂亮，背后有螺纹，拿着很舒服屏幕音效：屏幕看着很舒服，跟我的小米9差不多，音量比较大拍照效果：拍摄效果清晰，像素比较高，拍了一张4.34m运行速度：看新闻，短视频都比较流畅待机时间：待机时间很长，电池5000非常耐用其他特色：机子很漂亮，摄像头在中间，很舒服,5
拿到手机的时候觉得特别惊艳，大红色的外观非常阳气，而且手机握感特别好，设计感和科技感特别强。我买的是3G版的，用来做工作手机绰绰有余，再好不过了。而且，这个手机的待机时间很长，电池容量很大，我之前每天都充电，现在两天一充到三天一充，而且，手机的音色饱满，拍照的时候效果特别鲜亮。还有就是，这个手机虽然是红米，但居然有刷脸解锁的功能，我觉得特别实用。手机系统一如既往的小米范儿，太棒了。,5
疫情期间手机屏幕摔坏了用不了，临时买个备用机。Redmi 8A性价比还是蛮高的，价格非常便宜。毕竟还是新的手机，用起来还是流畅的，普通玩玩游戏也行。5000毫安电池是真的大，使用时间比较长，感觉作为老年机很合适，大屏幕，续航久。,5
手机外观非常完美，屏幕音效挺好，拍照效果也很好，运行速度流畅，5000mah待机时间很长，配合简单桌面非常适合老年人使用，一口气双方父母都换了，先用辽宁再说，他们都很喜欢，屏幕大，触摸良好，京东物流很快,5
我们全家都是小米的忠实粉丝，包括家里手机，空调，电视，都是小米的品牌。首先京东物流没的说，今天下单明天就到，神速。小米的手机反应快，价格合适，外观大方，性价比超级高。这个黑色的好看，买来给家里长辈用，一个劲的夸我选的好！哈哈。相信京东，好评！已经推荐给身边的邻居和同事，希望小米越来越好！,5
给老人买来用的，超级喜欢，真的是特别特别好，画面清晰，而且里面有一个小爱同学的功能，超级方便，相当适合老人使用，音质也很好，看起来完全不像是700块钱的手机，老人家拿到手里很开心，这个手机也很结实，不像其他的手机，感觉特别脆弱,5
外形外观：红色的机身，刚好适合本命年，很漂亮的！屏幕音效：自己买了钢化膜，画质清晰，声音清晰洪亮！拍照效果：拍照效果一点都不逊色于几千块的手机，非常值！运行速度：买的64G的，运行速度非常快，不像以前的手机用着用着就卡！待机时间：平时看看视频，电量消耗也不快。,5
手机收到了，太漂亮了。用了用，试拍了一下非常不错。手机电池有5000毫安，简直就是充电宝的水平，可以待机一个星期。真心不错，老人用的话不用天天充电。而且收音机可以外放，声音还挺大。我是真是换这个橙色的这款。,5
非常好，各方面功能可以，用着看吧外形外观：好屏幕音效：还行拍照效果：可以运行速度：可以待机时间：还行其他特色：感觉挺好,5
他也不需要什么太复杂的功能，~、游戏、支付、音乐、拍照基本都能满足小朋友的需要。特意试了一下晚上室内拍照，还有简单的美颜可选，照出来还算清晰。系统自带的软件删了一大堆，使用起来很流畅。电池确实耐用，刚到手连续折腾了五六个小时用了一半电。线充也还算快，当然和40w快充没法比，但5000毫安，一个小时就冲了一半，能接受了。毕竟价格才六99，能让孩子玩儿两年也不错了。背壳很漂亮，照不出效果，但绝对不塑料,5
"买给我妈妈的，我妈妈50岁了,从来没有用过手机，今年拿了奖学金,给妈妈买一部手机，让她学会.上网,不能再.与社会脱轨了。我试了一下，手机有64G的内存,新系统已经自己安装了抖音,腾讯,***等常用APP,一点也不卡,音量比一般的智能机要大得多,没有指纹,但可以人脸解锁或者图案解锁。我选了红色，红色喜庆，老妈喜欢!另外屏幕非常大，看视频很舒服。入手价699元，这个价位段能买到这么棒的手机,有点小惊喜",5
关注了很久，，红米果然很让人惊艳，深蓝色的颜色，大气高贵，屏幕尺寸也大，分辨率非常清晰，运行起来，速度也非常流畅，一点也不卡，联网非常好，拍照效果也很好，可以智能调光调色，自拍也非常不错，待机时间很长，用了几天，手感非常好，值得信耐……,5
这款设计是我觉得最超值的老人机了，家里给老人用是一个非常好的体验。老人不会用太多的东西，所以小米的手机系统对我来说是个非常好的帮助。还有一个小爱同学语音助手，让老人可以动动嘴就可以获取到天气信息和新闻，我觉得小米的系统真的是非常符合中国的国情，如果各位有想给老人买老人机的话，可以考虑这款先最低配置的就行了，反正也用不到太多的东西。颜色方面，我觉得蓝色很好。外观上屏幕、整个手机稍微有一点大，但是对于,5
刚收到货。因为在回家的途中，所以。。。整体来说我还是很满意的，操作流畅，电量充足，屏幕显示没的说，像素也很满意，外观大方。。。。。。性价比别的手机也比不了。赞！外形外观：大气屏幕音效：清晰嘹亮拍照效果：很好运行速度：流畅待机时间：待评价。,5
手机挺好，做工精细，金属材质，爽滑细腻，一点也不输给千元机，操作流畅，分辨率高，做备用机没问题，做主力机也不差。关键是物流延迟了，但是京东快递依然发货很快，全五星好评！,5
安装软件运行流畅，质感不错，操作灵敏，性价比真的很高，用起来很流畅，MIUI系统果然名不虚传，电池5000毫安真的很大了，配合这个处理器真的达到极限省电。超长续航。后盖的手感真的很好，好舒服，细细的条纹，相机也很清晰，很完美。屏幕看着也很舒服。很清晰，非常的不错,5
小米新上市手机，原来以为得5号才能收货，没想到一号就送到了！红米手机也做的非常好看。给老妈买的，她很喜欢！以前用的老人机非智能手机可以退休啦，自从买了手机后她可以随时可以和家人视频聊天了。他再也不用那么无聊了！,5
性价比很高，买给我爷爷用的，老人家很喜欢，电池大，每天玩两天一充电，屏幕也够大，字也可以调节大小。运行流畅，下载两款游戏给他消遣时间，手感也不错，机型厚度有一点，买给老年人用用还可以，游戏不建议买这款。总体来说还是不错的，很喜欢！送货也很快，好评,5
给老爸买的，老爸很喜欢，原来是手机配置低，电池几小时就得充一次，还经常发热，装几个软件手机就特卡，小米这款机器解决这这些问题，早上拍下下午就到了，老爸说这个手机颜色外观都很好看，大屏幕，字体大，拍照清晰，内存大，可以存好多内容，运行速度快，待机时间长，充电时间短，适合老年人使用，价格便宜，很喜欢，好评。,5
外形外观：手机很顺手，背板塑料。系统流畅。屏幕音效：声音够大。适合老人使用拍照效果：拍照尚可。夜间拍照不模糊运行速度：速度很快。miui系统很流畅。手势操作很棒待机时间：待机时间长。充满电用两天没问题,5
货收到的比预想的要快一天，放了几天才拆的包装，整体颜值不错，之前手机操作系统不一样，需要熟悉一下.手机分辨率还是可以的，看着画面很清晰4k效果很不错！现在看直播短视频都用小米手机.性价比很高，因为这部是辅助来用内存要求不高.（这个需求每个人根据自己需求来选择）待机时间长，整体很满意！,5
很久没有买到这么满意的手机了，每一个用苹果的人都需要这样一台完美的备用机，超大电池信号非常好，关键是价格还够便宜，对我来说它的续航，它的信号，待机，还有能和我电脑充电宝平板共用一个充电器，每一个优点都戳中了我的痛点，它的缺点在我看来根本不成立，非常满意，希望红米能在这片市场继续耕耘，越做越好。,5
价廉物美，屏幕尺寸大，分辨率高，给妈妈用的。外观漂亮，厚薄适中，运行速度很快，拍照效果很好。昨天下单，今天收到，感谢物流冒着疫情送货，赞?,5
价廉物美，老人很开心，运行速度很快，很灵敏，值得购买。,5
外形外观：外观时尚大气，沉稳内敛，非常不错，后盖儿有防滑设计，人性化，不用再另外购买后壳。屏幕音效：屏幕大小合适，装在兜里也不会觉得大，看视频，玩游戏也不会觉得小。音效效果真是不错，高低音平衡非常有感觉。拍照效果：可以说这个价位的像素已经是非常不错的了，各种照相模式，任意切改，跟大品牌不相上下。运行速度：速度真的相当快，没想到速度会这样快，超好。待机时间：给老人用的，一星期绝对不用充电。其他特色：,5
给老人家买的，选来选去还是小米，原来用的就是红米，说是习惯了。外观好漂亮，材质，质感手感都很好。屏幕也大啊，色彩艳丽，显示出色，特别是音效不错。运行速度也是很流畅，安装了大多常用软件，运行无卡顿。大电池很给力，用了三天时间都还有近一半电，老人家很满意，????????,5
非常好用。外观不错。很顺滑很快。屏幕音效效果特别好。设计贴心。拍照效果很棒。输速度非常快。不愧是新手机。待机时间非常很好。快递速度非常好。前天下单今天到。中意他很久了。今天把它到手了。颜色特别喜欢。后面都特别满意，屏幕很大。用的很顺畅。嗯红米手机我用了四五个了。一直买性价比非常高。。,5
考虑了很久最后还是买了，挺担心怕买的不好，拿去实体店换又贵，觉得没必要，看来这家店还是值得信任的，屏幕使用很好，也流畅，自己动手换还是很有成就感的，最主要的还是便宜。好用比想象中的好很多，建议大家购买，便宜实惠。,5
给妈妈买的，用着还不错，字体大小能调，就声音能再大一点就好了，我妈妈有点耳背，外观设计很好，大小适中，单手操作很方便，拍照那是很安逸的,5
外形外观：外形不算太大，属于刚好的那种，我们公司一人要拿几部手机，所以太大会很不好携带。这个就不错了！屏幕音效：屏幕在这个价格的层次来说很不错了，铃声够大够响够醒目，这点符合我们拿来做业务机的特质。拍照效果：拍照效果还可以，能满足日常工作需求。运行速度：系统简单，运行速度快，内置软件比较多，不过都可以一一删除。待机时间：5000多的电池容量，加上快充，简直完美了，不担心续航问题。其他特色：价格实惠,5
用了些时间才评价的，果然不错，经济实惠好用的手机，性价比很高，孩子上课很好用！给小米点赞?！外观设计大气，颜色孩子也喜欢，屏幕分辨率也不错，拍照效果好，速度快，5000毫安的大电池果然抗劲，京东物流也很给力，头一天晚上下单，第二天送到！,5
